issue,word,pos,english,vietnamese,row_id
definition_vi_equals_en,normotic,adjective,normopathic,normopathic,2970769
definition_vi_equals_en,normotic,noun,normopath,normopath,2970770
definition_vi_equals_en,norpholedrine,noun,hydroxyamfetamine,hydroxyamfetamine,2970819
definition_vi_equals_en,nosemosis,noun,(honey bees),(honey bees),2971166
definition_vi_equals_en,hastated,adjective,(botany) .,(botany) .,2820906
definition_vi_equals_en,novillion,numeral,nonillion,Nonillion,2971933
definition_vi_equals_en,octoidal,adjective,octoid,octoid,2976104
definition_vi_equals_en,phantasmagory,noun,phantasmagoria,phantasmagoria,3012977
definition_vi_equals_en,ofw,noun,(Philippines) .,(Philippines) .,2977556
definition_vi_equals_en,oikos,noun,(Christianity),(Christianity),2977728
definition_vi_equals_en,ondé,adjective,(heraldry) .,(heraldry) .,2979767
definition_vi_equals_en,ono,noun,(Hawaii) .,(Hawaii) .,2980339
definition_vi_equals_en,ontogenetical,adjective,ontogenetic,ontogenetic,2980487
definition_vi_equals_en,oopuhue,noun,(Hawaii) globefish,(Hawaii) Globefish,2980826
definition_vi_equals_en,origenistic,adjective,Origenist,Origenist,2983590
definition_vi_equals_en,'nation,interjection,(minced oath|archaic) .,(minced oath|archaic) .,2559240
definition_vi_equals_en,'neath,preposition,(poetic) ; .,(poetic) ; .,2559241
definition_vi_equals_en,expunctuation,noun,expungement; act of expunging,expungement; act of expunging,2766257
definition_vi_equals_en,moxalactam,noun,latamoxef,latamoxef,2938802
definition_duplicate,right,interjection,"I have listened to what you just said and I acknowledge your assertion or opinion, regardless of whether I agree with it (opinion) or can verify it (assertion).",về bên phải,3083516
definition_duplicate,sps,noun,(aerospace) .,SPS (không gian): [Trống],3138826
definition_duplicate,mole-rat,noun,().,().,2932692
definition_duplicate,mole-rat,noun,In the family :,gia đình của,2932690
definition_duplicate,pgs,noun,", .",", .",3012593
definition_duplicate,rca,noun,(New Zealand) .,(New Zealand) .,3065700
definition_duplicate,tot,noun,(tax|Kenya) .,"một chút, một chút xíu",3187899
definition_duplicate,umbrello,noun,(architecture) An outdoor structure providing shade above a seat.,cây che bóng ngoài trời (kiến trúc),3204735
definition_duplicate,voguish,adjective,", fashionable or chic.",voguish: thời trang hoặc sang chảnh.,3239144
definition_duplicate,vps,noun,(computing) .,(computation) .,3240162
definition_duplicate,w,noun,(uncountable) .,"w: (không đếm, .)",3240523
definition_duplicate,w/o,noun,(chemistry) weight-percent (percentage calculated by relative mass),(kim loại) trọng lượng phần trăm (tỷ lệ được tính bằng khối lượng tương đối).,3240560
definition_duplicate,w/o,noun,(chemistry) weight-percent (percentage calculated by relative mass),(kim loại) trọng lượng phần trăm (tỷ lệ được tính bằng khối lượng tương đối).,3240561
definition_duplicate,arrant,adjective,(by extension|dated) Very bad; despicable.,"thực sự, hoàn toàn; hết sức, thậm đại",2596978
definition_duplicate,scn,noun,(computing) .,(tính toán) .,3099543
definition_duplicate,chevron,noun,A wedge-shaped sediment deposit observed on coastlines and continental interiors around the world.,"vạch hoặc đường kẻ có hình chữ V xuôi hoặc ngược, đính trên áo cảnh sát hoặc binh sĩ để chỉ rõ cấp bậc; quân hàm /cấp hiệu; lon",2664173
definition_duplicate,chrisom,noun,"(historical) A white cloth, anointed with chrism, or a white mantle thrown over a child when baptized or christened.","(sử học) áo rửa tội của trẻ em (mặc cho trẻ em khi rửa tội, dùng để liệm nếu đứa trẻ chết trước một tháng) ((cũng) chrisom cloth , chrisom robe ) ▸ chrisom child",2667789
definition_duplicate,seemless,adjective,(obsolete) Unseemly; unfit; indecorous.,(hạn chế sử dụng) Không phù hợp; không lịch sự.,3103927
definition_duplicate,hooligan,noun,"(informal|attributive) A young person who causes trouble or violence, typically as a member of a gang or other group.","du côn, lưu manh, bọn du côn, bọn lưu manh",2834809
definition_duplicate,lst,noun,(astronomy|navigation) .,giờ chuẩn địa phương ( local standard time ),2899353
definition_duplicate,nettle,noun,();,(thực vật học) cây tầm ma ▸ to be on nettles,2952706
definition_duplicate,qr,noun,(marketing|retail|logistics|manufacturing) .,"ba tháng (thời kỳ để trả tiền thuê nhà hoặc các khoản thanh toán khác hoặc tính toán thu nhập của mộtcông ty) quý, tam cá nguyệt",3057159
definition_duplicate,queen,noun,An adult female cat capable of breeding.,người phụ nữ cai trị một quốc gia độc lập (thừa kế địa vị này theo dòng dõi); nữ hoàng; nữ chúa; bà chúa ((nghĩa đen) & (nghĩa bóng)),3059152
definition_duplicate,dagwood,noun,"A large thick multi-layered sandwich containing cold cuts, cheese, lettuce and any of several other fillings","Một loại bánh mì mỏng nhiều lớp chứa thịt lạnh, phô mai, rucola和任何几种其他填充物。",2707453
definition_duplicate,antitrophic,adjective,That counters hypertrophy.,chống lại tăng kích thước,2590876
definition_duplicate,staggerweed,noun,(syn. ),staggerweed (thực vật) (synonym),3140764
definition_duplicate,bib,phrase,(business) .,bảng chiết khấu,2621615
definition_duplicate,bof,noun,(computing) .,bof: (công nghệ thông tin) .,2632125
definition_duplicate,bof,noun,(computing) .,bof: (công nghệ thông tin) .,2632126
definition_duplicate,cack-handed,adjective,; inept.,cack-handed (tính từ): ; không khéo léo.,2647114
definition_duplicate,cack-handed,adjective,; inept.,cack-handed (tính từ): ; không khéo léo.,2647115
definition_duplicate,cal,noun,(informal) .,cal: (thông tin không chính thức) Không có thông tin về từ này.,2647917
definition_duplicate,cds,noun,(law|US|Maryland) .,"(Mỹ, Maryland) .",2657687
definition_duplicate,circumcrescence,noun,The condition of being circumcrescent,Trạng thái xung quanh sự phát triển,2670344
definition_duplicate,creampie,noun,(slang) The ejaculation of semen into the vagina or anus.,thả tinh trùng vào âm đạo hoặc hậu môn,2696652
definition_duplicate,dds,noun,(computing) .,(công nghệ thông tin).,2709793
definition_duplicate,edc,noun,(medical) .,edc (y học): .,2745681
definition_duplicate,mek,noun,(organic compound) .,.,2915006
definition_duplicate,tack,verb,To add something as an extra item.,đóng bằng đinh đầu bẹt; đóng bằng đinh mũ,3166296
definition_duplicate,nervcited,adjective,Nervously excited; both nervous and excited.,Nervcited Mệt mỏi và kích thích thần kinh; cả mệt mỏi và kích thích.,2952252
definition_duplicate,ob,adjective,"(as in ""ob. link"" on Usenet) (see [http://c2.com/cgi/wiki?ObLink ObLink at c2.com]; see also )",(lưu liên kết trên Usenet),2974097
definition_duplicate,obvention,noun,(obsolete) The act of happening incidentally; that which happens casually; an incidental advantage; an occasional offering.,(thông tục) sự xảy ra ngẫu nhiên; lợi ích ngẫu nhiên; sự cung cấp ngẫu nhiên,2975169
definition_duplicate,starflower,noun,(sun star or ),hoa sao,3141914
definition_duplicate,starflower,noun,(sun star or ),hoa sao,3141915
definition_duplicate,pa,noun,(chemistry) .,(kim loại hóa học) ,2993963
definition_duplicate,p,adverb,(chiefly|US) or ',"(chủ yếu, Mỹ) hoặc",2993837
definition_duplicate,pd,noun,(electricity) .,(điện) pd,3004832
definition_duplicate,stfd,phrase,(Internet slang|text messaging|mildly |vulgar) .,"(mạng xã hội Internet, tin nhắn văn bản, nhẹ nhàng, tục ngữ) .",3144578
definition_duplicate,protolang,noun,(conlanging) A constructed ancestor language from which other naturalistic conlangs are descended (actually or retroactively).,(tạo ngôn ngữ) Ngôn ngữ giả định từ đó các ngôn ngữ tự nhiên khác phát triển (thực sự hoặc ngược lại).,3048663
definition_duplicate,got,verb,(Singlish|auxiliary) .,"ăn; bắt được (cá, thú rừng...); đem về, thu về (thóc...); hiểu được, nắm được (ý...); đưa, mang, chuyền, đem, đi lấy; bị, chịu; dồn (ai) vào thế bí, dồn (ai) vào chân tường; làm (ai) bối rối lúng túng không biết ăn nói ra sao; làm cho, khiến cho; sai ai, bảo ai, nhờ ai (làm gì); to have got có, phải; sinh, đẻ (thú vật; ít khi dùng cho người); tìm hộ, mua hộ, xoay hộ, cung cấp",2808521
definition_duplicate,thick-crust pizza,noun,A pizza with a focaccia bread base.,Một pizza với vỏ bánh focaccia.,3178636
definition_duplicate,ū,symbol,(lexicography),(từ điển),3202997
definition_duplicate,uc,noun,(India|Hinduism) .,Uc (di động) .,3203197
definition_duplicate,aa,noun,(disease) .,(bệnh),2561011
definition_duplicate,aa,noun,(disease) .,(bệnh),2561012
definition_duplicate,aa,noun,(disease) .,(bệnh),2561013
definition_duplicate,aa,noun,(disease) .,(bệnh),2561015
definition_duplicate,aa,noun,(disease) .,(bệnh),2561016
definition_duplicate,aa,noun,(finance) .,(kinh tế):,2561037
definition_duplicate,anti-judaism,noun,Opposition to Judaism.,anti-Dân Do Thái,2586330
definition_duplicate,arrack,noun,An alcoholic drink made from sugar cane and fermented red rice in Indonesia.,"rượu arac (nấu bằng gạo, mía...)",2596946
definition_duplicate,free-living,adjective,"(biology) Of an organism: living independently of other organisms rather than as part of a symbiotic or parasitic relationship, either as a life stage (for example, in some parasites) or for the organism's entire lifespan.","free-living {tính từ}: (sinh học) Của sinh vật: sống độc lập với các sinh vật khác thay vì làm phần của mối quan hệ cộng sinh hay ký sinh, hoặc là giai đoạn đời sống (ví dụ: trong một số ký sinh trùng) hoặc cho toàn bộ cuộc đời của sinh vật.",2789239
definition_duplicate,billhook,noun,(often written as bill-hook) A part of the knotting mechanism in a reaper-binder or baler (agricultural machinery).,dụng cụ dùng để tỉa cây,2623228
definition_duplicate,bomber,noun,(US|slang) A 22-ounce beer bottle.,"máy bay ném bom, Oanh tạc cơ",2632981
definition_duplicate,cal,noun,(informal) .,cal: (thông tin không chính thức) Không có thông tin về từ này.,2647916
definition_duplicate,glasswort,noun,Species of the Australian genus,Loài của chi Thảo thủy tinh ở Úc,2803509
definition_duplicate,glasswort,noun,Species of the Australian genus,Loài của chi Thảo thủy tinh ở Úc,2803510
definition_duplicate,glasswort,noun,Species of the Australian genus,Loài cây thủy tinh của chi Australia,2803511
definition_duplicate,cgs,noun,(cultural anthropology) .,(xã hội học văn hóa).,2660093
definition_duplicate,gooseneck,noun,(nautical) The swivel connection on a sailboat located near the bottom of the mast that the boom attaches to. When a sailboat performs a tack or a jibe the gooseneck swings the boom from one side of the boat to the other.,kết nối xoay gần đáy cột mastsailboat,2808093
definition_duplicate,gooseneck,noun,(nautical) The swivel connection on a sailboat located near the bottom of the mast that the boom attaches to. When a sailboat performs a tack or a jibe the gooseneck swings the boom from one side of the boat to the other.,"(tàu thủy) Kết nối xoay gần đáy masts mà vua boom gắn vào. Khi một tàu thủy thực hiện một tack hoặc một jibe, cổng neck ngoosen sẽ làm chuyển boom từ một bên của tàu đến bên kia.",2808094
definition_duplicate,grandfatherism,noun,behavior or habits.,Hành vi hoặc thói quen.,2809701
definition_duplicate,cr,noun,(accounting) .,(kế toán).,2695314
definition_duplicate,crunch,verb,To be crushed with a noisy crackling sound.,"kêu răng rắc, kêu lạo xạo",2699919
definition_duplicate,dat,noun,(North America) .,đất,2708980
definition_duplicate,dj,noun,(clothing) .,sayn sàng (tính từ) (áo quần) .,2732146
definition_duplicate,drink,verb,"(transitive|obsolete) To smoke, as tobacco.",(thì quá khứ là drank ; động tính từ quá khứ là drunk ),2738472
definition_duplicate,dronkgras,noun,"(South Africa) A plant poisonous to livestock, including:",cây độc hại đối với gia súc (Nam Phi): bao gồm,2738931
definition_duplicate,dronkgras,noun,"(South Africa) A plant poisonous to livestock, including:",cây độc hại đối với gia súc (Nam Phi): bao gồm,2738932
definition_duplicate,dym,phrase,(Internet slang) .,(hình thức viết tắt trên mạng) .,2742125
definition_duplicate,dym,phrase,(Internet slang) .,(hình thức viết tắt trên mạng) .,2742124
definition_duplicate,ecl,noun,(chemistry) .,(kim loại).,2744656
definition_duplicate,ectopion,noun,"The condition of, or an instance of, ectopia.","(học giải phẫu) Ngoài ra, hoặc bao quanh nhau thai.",2745502
definition_duplicate,expeditive,adjective,(obsolete) Performing with speed.,Tích cực (hạn chế): Thực hiện với tốc độ,2765606
definition_duplicate,flat,noun,(obsolete) A dull fellow; a simpleton.,dãy phòng (ở một tầng trong một nhà khối),2779695
definition_duplicate,ns,noun,", a nuclear-powered ship.",một phần nghìn triệu giây ↔ one thousand millionth of a second,2972168
definition_duplicate,sim,noun,(computing) .,(công nghệ) mô phỏng,3118915
definition_duplicate,smoulder,noun,(obsolete) smoke; smother,sự chá,3126245
definition_duplicate,we,pronoun,(colloquial|uncommon),bọn tao,3244321
definition_duplicate,we,pronoun,(colloquial) .,chúng em,3244323
definition_duplicate,fta,phrase,(internet) .,(internet). (internet),2791640
definition_duplicate,fta,noun,(economics) .,(economics). (kinh tế học),2791643
definition_duplicate,fta,noun,(economics) .,(economics). (kinh tế học),2791644
definition_duplicate,fta,noun,(economics) .,(economics). (kinh tế học),2791645
definition_duplicate,fta,noun,(economics) .,(economics). (kinh tế học),2791646
definition_duplicate,gauze,noun,A thin woven metal or plastic mesh.,(kỹ thuật) lưới thép mịn,2797839
definition_duplicate,hmis,noun,(nautical|military) .,"(tàu thủy, quân sự) .",2831410
definition_duplicate,hru,phrase,(internet slang|text messaging) .,"(mạng internet, tin nhắn văn bản) .",2837118
definition_duplicate,idr,phrase,(Internet slang|text messaging) .,"IDR (Internet slang, text messaging): (tiếng Việt)",2846314
definition_duplicate,incredibly,adverb,(degree) To a great extent; extremely.,"khó tin nổi, đáng kinh ngạc, đến nỗi không ngờ",2852158
definition_duplicate,irradiation,noun,"(uncountable) a process of sterilization whereby radiation is passed through a bag containing food, utensils, etc., to sterilize the contents.",tia sáng,2865110
definition_duplicate,jewfish,noun,"(, , )",loại cá mú (ở biển Nam),2870385
definition_duplicate,lacrimal,adjective,(anatomy) Of or relating to tears or the tear-secreting organs.,cũng lachrymal,2882374
definition_duplicate,irt,noun,"The subway lines, collectively, formerly run by the Interborough Rapid Transit Company.","irt (giản thể): Các tuyến đường sắt đô thị, tập hợp lại, trước đây được quản lý bởi Công ty Tuyến đường sắt nhanh Interborough.",2865549
definition_duplicate,loosely,adverb,Not tightly.,"lỏng lẻo, lòng thòng",2897913
definition_duplicate,loosely,adverb,Not tightly.,"lỏng lẻo, lòng thòng",2897914
definition_duplicate,true,adjective,(of a statement) Conforming to the actual state of reality or fact; factually correct.,"đúng đắn (hợp với những nguyên lý, tiêu chuẩn đã được chấp nhận)",3197953
definition_duplicate,mbio,noun,(informal) .,(thông tin).,2912290
definition_duplicate,mcl,noun,(medicine) .,(y tế) .,2912445
definition_duplicate,me,pronoun,(colloquial|proscribed) Myself;,"tôi, tao, tớ",2912591
definition_duplicate,merchantman,noun,(obsolete) A male merchant (person engaged in trade).,"thuyền buôn, tàu buôn",2916750
definition_duplicate,ssaw,noun,(countable) .,(đếm được).,3140157
definition_duplicate,ssd,noun,(security|software|uncountable) .,"(an ninh, phần mềm, không đếm) .",3140178
definition_duplicate,sdh,noun,(medicine) .,(y học) SDH,3102159
definition_duplicate,acclamate,verb,(rare) To acclaim.,(khan hiếm) Tán thưởng.,2564451
definition_duplicate,time-space,noun,(sciences|also|literary) The concepts of time and space considered as a single entity.,thời gian không gian (khoa học): các khái niệm về thời gian và không gian được xem là một đơn vị.,3183033
definition_duplicate,tridim,noun,(scifi) .,(khoa học viễn tưởng) .,3194869
definition_duplicate,two,numeral,A numerical value equal to 2; this many dots (••).,(trong từ ghép) có hai cái thuộc một thứ nào đó,3202014
definition_duplicate,vac,noun,(informal) .,"kỳ nghỉ hè, kỳ nghỉ lễ (ở trường học); kỳ hưu thẩm (của toà án) (như) vacation , recess",3231076
definition_duplicate,va,noun,(management) .,(quản lý) va,3231046
definition_duplicate,va,noun,(music) .,(âm nhạc) va,3231048
definition_duplicate,va,noun,(music) .,(âm nhạc) va,3231049
definition_duplicate,va,noun,(music) .,(âm nhạc) va,3231050
definition_duplicate,va,noun,(music) .,(âm nhạc) va,3231051
definition_duplicate,va,noun,(music) .,(âm nhạc) va,3231052
definition_duplicate,va,noun,(music) .,(âm nhạc) va,3231053
definition_duplicate,var.,noun,(botany|taxonomy) .,"loài thực vật (thực vật học, hệ thống phân loại)",3232485
definition_duplicate,wam,noun,(internet|marketing) .,"(internet, quảng cáo) .",3241823
definition_duplicate,wof,noun,(quilting) .,(giăng nệm) .,3251764
definition_duplicate,yo,noun,(knitting) :,(thêu) vòng,3257974
definition_duplicate,ace,noun,(computing) .,"(đánh bài) quân át, quân xì; điểm 1 (trên quân bài hay con súc sắc)",2565013
definition_duplicate,blockage,noun,"(biology|medicine) of a (especially that of a or ), or the thing that is causing it; as:",sự bao vây; tình trang bị bao vây,2629712
definition_duplicate,cameleer,noun,A soldier mounted on a camel.,người chăn lạc đà,2649374
definition_duplicate,cap,noun,"(comptheory) , three irreconcilable guarantees in distributed systems, a result known as Brewer's theorem.","mũ lưỡi trai, mũ vải (y tá cấp dưỡng...); mũ (công nhân, giáo sư, quan toà, lính thuỷ...)",2651250
definition_duplicate,com,noun,(physics) .,máy tính đưa ra trên microfilm,2680378
definition_duplicate,cop,noun,(South Africa|marriage) .,"suốt chỉ, con chỉ",2689151
definition_duplicate,dead,adjective,(hyperbolic) Dying of laughter.,"chết (người, vật, cây cối)",2709986
definition_duplicate,scs,noun,(Singapore|military) .,"(Singapore, quân sự) .",3101639
definition_duplicate,gyp,noun,(pejorative|sometimes|offensive) A cheat or swindle; a rip-off.,(từ lóng) to give somebody gyp mắng chửi ai thậm tệ; trừng phạt ai thẳng tay,2815692
definition_duplicate,mesocranial,adjective,In the middle of the cranium,mésocrânial,2917706
definition_duplicate,wagon,noun,(rail) A vehicle (wagon) designed to transport goods or people on railway.,xe trẻ con,3240913
definition_duplicate,monogeny,noun,(anthropology|historical) The doctrine that all of the members of the human race have a common origin.,monogeny,2934393
definition_duplicate,mr,noun,", .",(công nghệ thông tin) ,2938955
definition_duplicate,mr,noun,", .",(công nghệ thông tin) ,2938956
definition_duplicate,npu,noun,(computing) .,(công nghệ) .,2972118
definition_duplicate,npu,noun,(computing) .,(công nghệ) .,2972119
definition_duplicate,numdah,noun,An Indian rug or mat made with chain stitch.,mền da của người Sami truyền thống có hình dáng như mỏ chim được làm từ da chân hoặc đôi khi là đầu con dê.,2972938
definition_duplicate,opponens,noun,(anatomy) .,cơ gập ngón,2981840
definition_duplicate,pal,noun,(biochemistry) .,(từ lóng) bạn,2995313
definition_duplicate,pal,noun,(biochemistry) .,(từ lóng) bạn,2995314
definition_duplicate,poly,noun,(polythene).,(polythene),3028405
definition_duplicate,presentative,adjective,(obsolete),biết trực tiếp sự vật bằng giác quan,3041536
definition_duplicate,pupillarity,noun,"(Scots law) The period before puberty, or from birth to fourteen in males, and twelve in females",như pupilarity,3054513
definition_duplicate,rheotrophic,adjective,Supplied with nutrients by flowing water.,Cung cấp dinh dưỡng bằng nước chảy.,3081763
definition_duplicate,rhs,noun,(construction) .,(xây dựng) .,3082356
definition_duplicate,rubberless,adjective,Without rubber .,Không có cao su,3089127
definition_duplicate,sanamahists,noun,Plural of sanamahist.,Sanamahist (liên quan đến người theo đạo Sanamahism),3094037
definition_duplicate,sen,noun,A coin of this value.,"đồng xen (một xu, tiền Nhật) * viết tắt",3107769
definition_duplicate,sheer,adjective,(by extension) Downright; complete; pure.,"chỉ là; đúng là, tuyệt đối; hoàn toàn",3112937
definition_duplicate,skater,noun,(ice hockey) A player who is not a goaltender.,người trượt băng,3121110
definition_duplicate,sq,noun,(medicine) subcutaneous injection,( Sq ) Quảng trường (trong tên phố) ( Square ),3139119
definition_duplicate,subtle,adjective,(nautical|obsolete|rare|except|historical) .,phảng phất,3154378
definition_duplicate,rti,noun,(logistics) .,(logistics) .,3088987
definition_duplicate,sftp,noun,(computing|Internet) .,"(công nghệ thông tin, Internet) .",3111091
definition_duplicate,sftp,noun,(computing|Internet) .,"(công nghệ thông tin, Internet) .",3111092
definition_duplicate,anp,noun,(hormone) .,(hormone) .,2585107
definition_duplicate,cointegrant,noun,An integrant that integrates along with another.,một phân tử tích hợp cùng với phân tử khác,2678697
definition_duplicate,edetic,adjective,Pertaining to mythology and symbolism.,Pertain đến thần thoại và biểu tượng.,2745766
definition_duplicate,tender,noun,(diving) A member of a diving team who assists a diver during a dive but does not themselves go underwater.,"(nhất là trong từ ghép) người trông nom, người chăm sóc, người giữ",3173292
definition_duplicate,terrestrial,noun,(botany) A ground-dwelling plant.,(thuộc) hành tinh trái đất,3174585
definition_duplicate,transbrachial,adjective,Across or through an arm,quanh vai,3190366
definition_duplicate,troll,noun,(except|Britain|dialectal) A trolley.,"người khổng lồ độc ác, chú lùn ranh mãnh đầy thân thiện (trong thần thoại miền Sc",3197151
definition_duplicate,jizzbag,noun,(slang|vulgar),"(thông tục, lóng)",2870996
definition_duplicate,wf,noun,(linguistics) .,(ngôn ngữ học).,3246406
definition_duplicate,whip,noun,"(UK politics|by extension) The regular status of an MP within a parliamentary party, which can be revoked by the party as a disciplinary measure.","roi, roi da",3247569
definition_duplicate,jewfish,noun,"(, , )",loại cá mú (ở biển Nam),2870386
definition_duplicate,judas,noun,A traitor; a person not to be trusted.,(nghĩa bóng) kẻ phản bội; (judas) lỗ nhỏ đục ở cánh cửa ((cũng) judas-hole),2872156
definition_duplicate,truthfully,adverb,(manner) In a truthful manner,"thật thà, chân thật, không bao giờ nói dối (người); (nghệ thuật) trung thành, chính xác",3198455
definition_duplicate,aada,noun,(military) .,(quân sự),2561144
definition_duplicate,aada,noun,(military) .,(quân sự),2561145
definition_duplicate,attaintment,noun,"(archaic|law) Attainder, attainture; conviction.","Nghĩa cổ (quyền) Phế truất, phế truất; kết án.",2602138
definition_duplicate,bannik,noun,(Slavic mythology) A bathhouse spirit in Slavic mythology.,(mythology Slavic) Thần nhà tắm trong thần thoại Slavic.,2611602
definition_duplicate,brannigan,noun,", , (where is drunk)",", , (ở đây uống)",2637671
definition_duplicate,cv,noun,(engineering) .,(kỹ thuật) một,2704074
definition_duplicate,cv,noun,(engineering) .,(kỹ thuật) một,2704075
definition_duplicate,skrim,noun,"A loose-weave fabric made of fiberglass, used for insulation.","Một loại vải loosely-weave làm từ sợi thủy tinh, được sử dụng để cách nhiệt.",3122171
definition_duplicate,kleenices,noun,(humorous),Kleenices: (vui nhộn),2878947
definition_duplicate,smp,noun,(cryptography) .,(mã hóa) .,3126262
definition_duplicate,spartanness,noun,The state or quality of being Spartan,Tính trạng hoặc phẩm chất của sự tham lam Sparta.,3133318
definition_duplicate,ssa,noun,(management) .,(quản lý) ,3140149
definition_duplicate,nph,noun,", a type of insulin.",Loại insulin.,2972099
definition_duplicate,qrp,noun,(countable|chess) .,(cờ vua).,3057178
definition_duplicate,re,noun,(biochemistry|genetics) .,.,3065789
definition_duplicate,re,noun,(biochemistry|genetics) .,.,3065790
definition_duplicate,recip.,adjective,(grammar) .,Không có công thức nấu ăn.,3067948
definition_duplicate,tia,noun,(medicine) .,tia (y học),3181790
definition_duplicate,leaved,verb,"(in the sense ""to produce leaves or foliage"")","để lại (sau khi chết), di tặng; để mặc, để tuỳ; bỏ đi, rời đi, lên đường đi; bỏ (trường...); thôi (việc); bỏ đi, rời đi; ngừng, thôi, nghỉ",2887638
definition_duplicate,tg,noun,(LGBTQ|dated) A transgender person.,"(LGBTQ, đã lỗi thời) Một người chuyển giới.",3176372
definition_duplicate,tg,noun,(LGBTQ|dated) A transgender person.,"(LGBTQ, đã lỗi thời) Một người chuyển giới.",3176373
definition_duplicate,tg,noun,(LGBTQ|dated) A transgender person.,"(LGBTQ, đã lỗi thời) Một người chuyển giới.",3176374
definition_duplicate,waffle-stomp,verb,(transitive|slang) To beat decisively.,"(dịch từ, lóng) Đánh bại decisively một cách quyết định.",3240755
definition_duplicate,ff,noun,(computing) .,"ff: (thô lỗ, lóng) .",2774903
definition_duplicate,ff,noun,(computing) .,ff: (kỹ thuật) .,2774904
definition_duplicate,ay,interjection,(now|chiefly|Northern England|and|Scotland),được,2606613
definition_duplicate,bangali,noun,(uncountable) .,đoàn bangali,2611253
definition_duplicate,bangali,noun,(uncountable) .,căn bangalo,2611254
definition_duplicate,be,verb,(formal),"trở nên, trở thành",2615191
definition_duplicate,fruitive,adjective,(obsolete) enjoying; possessing,(hạn chế sử dụng) có khả năng thưởng thức; sở hữu,2791427
definition_duplicate,g-word,noun,(euphemistic) The word God.,G-word: (từ euphemistic) Từ God.,2794258
definition_duplicate,browntop,noun,spp.,browntop (đại từ): loài,2641153
definition_duplicate,gcf,noun,(feminism) .,(phụ nữ học) .,2798226
definition_duplicate,genl,noun,", .",Một .,2799416
definition_duplicate,godcast,verb,To produce and distribute a Godcast.,Sản xuất và phát hành một podcast có nội dung tôn giáo.,2806557
definition_duplicate,clubbish,adjective,Resembling or characteristic of a club .,Như một thành viên câu lạc bộ.,2674961
definition_duplicate,cmc,noun,(military|PRC) .,"(quân sự, Trung Quốc)",2675375
definition_duplicate,cub,noun,A furry character that is a child i.e. under the age of adulthood.,"con thú con (hổ, sư tử, sói, gấu, cáo...)",2701430
definition_duplicate,cv,noun,(automotive),(ô tô) một,2704063
definition_duplicate,cws,noun,(aviation) .,(bay) .,2704143
definition_duplicate,da,noun,(Internet) .,đa (mạng lưới): .,2706957
definition_duplicate,desk,noun,"A department tasked with a particular topic or focus in certain types of businesses, such as newspapers and financial trading firms.","(từ Mỹ, nghĩa Mỹ) toà soạn của một tờ báo",2719414
definition_duplicate,dpa,noun,(fatty acid) .,(axit béo).,2736794
definition_duplicate,dun,verb,(non-standard|informal) : .,"thúc nợ (ai), đòi nợ (ai)",2740880
definition_duplicate,hr,noun,(occupational health) .,(y tế nghề nghiệp).,2837076
definition_duplicate,esa,noun,(pharmacology) .,(dược lý) .,2759440
definition_duplicate,fi,noun,(automotive) .,(ô tô) .,2774975
definition_duplicate,fib,noun,(Wisconsin|derogatory|offensive) .,điều nói dối nhỏ; chuy,2775023
definition_duplicate,jo,noun,(Philippines) .,jo {tên riêng} .,2871036
definition_duplicate,jo,noun,(Philippines) .,jo {tên riêng} .,2871037
definition_duplicate,jo,noun,(Philippines) .,jo {tên riêng} .,2871038
definition_duplicate,rx,noun,(uncountable|electronics|telecommunication) .,một giải pháp cho một vấn đề ↔ a solution to a problem,3091159
definition_duplicate,jd,noun,(astronomy) .,(thiên văn học): .,2869672
definition_duplicate,jizzbag,noun,(slang|vulgar),"(thông tục, lóng)",2870995
definition_duplicate,peninsular,noun,(historical) A person born on the Iberian Peninsula who emigrated to a (contemporary or former) Spanish colony.,người ở bán đảo,3007246
definition_duplicate,fya,phrase,(business) .,(kinh doanh) .,2794173
definition_duplicate,gack,interjection,(often repeated several times),gác k (kèm theo nhiều lần),2794424
definition_duplicate,gack,interjection,(often repeated several times),gác k (kèm theo nhiều lần),2794425
definition_duplicate,gig,noun,"(chiefly|Britain|school slang|_|(archaic|or|dialectal A person with an odd appearance; also, a foolish person.",xe độc mã hai bánh,2801954
definition_duplicate,gig,noun,"(obsolete) A fanciful impulse; a whim; also, a joke.",xe độc mã hai bánh,2801957
definition_duplicate,gravity,noun,"(uncountable|obsolete) Authority, influence, weight; also, .","(vật lý) sự hút, sự hấp dẫn, trọng lực",2810786
definition_duplicate,kalendar,noun,(Christianity) A liturgical calendar.,kalendar: (công giáo) một lịch thiêng.,2874000
definition_duplicate,hg,noun,(Internet slang) .,(Internet slang).,2828970
definition_duplicate,homospermic,adjective,Containing semen from a single male animal,Đậu tinh từ một con vật đực,2834017
definition_duplicate,innative,adjective,(obsolete),(thường bị coi là lỗi thời) tự nhiên.,2856180
definition_duplicate,intensivity,noun,The condition of being intensive,Tình trạng của sự tập trung.,2858237
definition_duplicate,isocalorific,adjective,"Relating to, or producing the same amount of heat",Có liên quan đến hoặc sản xuất cùng một lượng nhiệt.,2866066
definition_duplicate,joe,noun,(informal) A male; a guy; a fellow.,not for joe ! tớ thì thôi!; thôi đừng cho tớ!,2871256
