priority_order,normalized_word,learner_rank,candidate_key,sense_key,source_sense_id,source_synset_id,ili,lexical_entry_id,entry_lemma,entry_source_pos,synset_source_pos,part_of_speech,adjective_satellite,source_entry_order,source_sense_position,source_order_is_pedagogical,lexfile,definitions_en,examples_en,explicit_forms,pronunciations,synset_members,candidate_status
80,way,80,oewn:2025:oewn-way__1.07.01..,oewn:oewn-way__1.07.01..,oewn-way__1.07.01..,oewn-04936080-n,i62886,oewn-way-n,way,n,n,noun,false,132696,1,false,noun.attribute,"[{""text"":""how something is done or how it happens"",""source_sense_id"":null}]","[{""text"":""her dignified manner"",""source"":null,""scope"":""synset""},{""text"":""his rapid manner of talking"",""source"":null,""scope"":""synset""},{""text"":""their nomadic mode of existence"",""source"":null,""scope"":""synset""},{""text"":""in the characteristic New York style"",""source"":null,""scope"":""synset""},{""text"":""a lonely way of life"",""source"":null,""scope"":""synset""},{""text"":""in an abrasive fashion"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-manner-n"",""written_form"":""manner"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-mode-n"",""written_form"":""mode"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-style-n"",""written_form"":""style"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-way-n"",""written_form"":""way"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-fashion-n"",""written_form"":""fashion"",""source_pos"":""n""}]",unreviewed
80,way,80,oewn:2025:oewn-way__1.04.01..,oewn:oewn-way__1.04.01..,oewn-way__1.04.01..,oewn-00173531-n,i36321,oewn-way-n,way,n,n,noun,false,132696,2,false,noun.act,"[{""text"":""to have the ability to produce a particular effect or achieve an end"",""source_sense_id"":null}]","[{""text"":""a means of control"",""source"":null,""scope"":""synset""},{""text"":""an example is the best agency of instruction"",""source"":null,""scope"":""synset""},{""text"":""the true way to success"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-means-n"",""written_form"":""means"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-agency-n"",""written_form"":""agency"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-way-n"",""written_form"":""way"",""source_pos"":""n""}]",unreviewed
80,way,80,oewn:2025:oewn-way__1.15.00..,oewn:oewn-way__1.15.00..,oewn-way__1.15.00..,oewn-08697710-n,i82556,oewn-way-n,way,n,n,noun,false,132696,3,false,noun.location,"[{""text"":""a line leading to a place or point"",""source_sense_id"":null}]","[{""text"":""he looked the other direction"",""source"":null,""scope"":""synset""},{""text"":""didn't know the way home"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-direction-n"",""written_form"":""direction"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-way-n"",""written_form"":""way"",""source_pos"":""n""}]",unreviewed
80,way,80,oewn:2025:oewn-way__1.26.00..,oewn:oewn-way__1.26.00..,oewn-way__1.26.00..,oewn-13962637-n,i110198,oewn-way-n,way,n,n,noun,false,132696,4,false,noun.state,"[{""text"":""the condition of things generally"",""source_sense_id"":null}]","[{""text"":""that's the way it is"",""source"":null,""scope"":""synset""},{""text"":""I felt the same way"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-way-n"",""written_form"":""way"",""source_pos"":""n""}]",unreviewed
80,way,80,oewn:2025:oewn-way__1.04.00..,oewn:oewn-way__1.04.00..,oewn-way__1.04.00..,oewn-00416689-n,i37589,oewn-way-n,way,n,n,noun,false,132696,5,false,noun.act,"[{""text"":""a course of conduct"",""source_sense_id"":null}]","[{""text"":""the path of virtue"",""source"":null,""scope"":""synset""},{""text"":""we went our separate ways"",""source"":null,""scope"":""synset""},{""text"":""our paths in life led us apart"",""source"":null,""scope"":""synset""},{""text"":""genius usually follows a revolutionary path"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-way-n"",""written_form"":""way"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-path-n"",""written_form"":""path"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-way_of_life-n"",""written_form"":""way of life"",""source_pos"":""n""}]",unreviewed
80,way,80,oewn:2025:oewn-way__1.06.00..,oewn:oewn-way__1.06.00..,oewn-way__1.06.00..,oewn-04571984-n,i61035,oewn-way-n,way,n,n,noun,false,132696,6,false,noun.artifact,"[{""text"":""any artifact consisting of a road or path affording passage from one place to another"",""source_sense_id"":null}]","[{""text"":""he said he was looking for the way out"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-way-n"",""written_form"":""way"",""source_pos"":""n""}]",unreviewed
80,way,80,oewn:2025:oewn-way__1.04.02..,oewn:oewn-way__1.04.02..,oewn-way__1.04.02..,oewn-00313517-n,i37052,oewn-way-n,way,n,n,noun,false,132696,7,false,noun.act,"[{""text"":""a journey or passage"",""source_sense_id"":null}]","[{""text"":""they are on the way"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-way-n"",""written_form"":""way"",""source_pos"":""n""}]",unreviewed
80,way,80,oewn:2025:oewn-way__1.23.00..,oewn:oewn-way__1.23.00..,oewn-way__1.23.00..,oewn-13799976-n,i109312,oewn-way-n,way,n,n,noun,false,132696,8,false,noun.quantity,"[{""text"":""space for movement"",""source_sense_id"":null}]","[{""text"":""room to pass"",""source"":null,""scope"":""synset""},{""text"":""make way for"",""source"":null,""scope"":""synset""},{""text"":""hardly enough elbow room to turn around"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-room-n"",""written_form"":""room"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-way-n"",""written_form"":""way"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-elbow_room-n"",""written_form"":""elbow room"",""source_pos"":""n""}]",unreviewed
80,way,80,oewn:2025:oewn-way__1.07.02..,oewn:oewn-way__1.07.02..,oewn-way__1.07.02..,oewn-05091940-n,i63716,oewn-way-n,way,n,n,noun,false,132696,9,false,noun.attribute,"[{""text"":""the property of distance in general"",""source_sense_id"":null}]","[{""text"":""it's a long way to Moscow"",""source"":null,""scope"":""synset""},{""text"":""he went a long ways"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-way-n"",""written_form"":""way"",""source_pos"":""n""}]",unreviewed
80,way,80,oewn:2025:oewn-way__1.09.00..,oewn:oewn-way__1.09.00..,oewn-way__1.09.00..,oewn-05799772-n,i67321,oewn-way-n,way,n,n,noun,false,132696,10,false,noun.cognition,"[{""text"":""doing as one pleases or chooses"",""source_sense_id"":null}]","[{""text"":""if I had my way"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-way-n"",""written_form"":""way"",""source_pos"":""n""}]",unreviewed
80,way,80,oewn:2025:oewn-way__1.09.01..,oewn:oewn-way__1.09.01..,oewn-way__1.09.01..,oewn-05848419-n,i67563,oewn-way-n,way,n,n,noun,false,132696,11,false,noun.cognition,"[{""text"":""a general category of things; used in the expression ‘in the way of’"",""source_sense_id"":null}]","[{""text"":""they didn't have much in the way of clothing"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-way-n"",""written_form"":""way"",""source_pos"":""n""}]",unreviewed
80,way,80,oewn:2025:oewn-way__1.21.00..,oewn:oewn-way__1.21.00..,oewn-way__1.21.00..,oewn-13306996-n,i106488,oewn-way-n,way,n,n,noun,false,132696,12,false,noun.possession,"[{""text"":""a portion of something divided into shares"",""source_sense_id"":null}]","[{""text"":""they split the loot three ways"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-way-n"",""written_form"":""way"",""source_pos"":""n""}]",unreviewed
80,way,80,oewn:2025:oewn-way__4.02.00..,oewn:oewn-way__4.02.00..,oewn-way__4.02.00..,oewn-00102302-r,i18776,oewn-way-r,way,r,r,adverb,false,132698,1,false,adv.all,"[{""text"":""to a great degree or by a great distance; very much (‘right smart’ is regional in the United States)"",""source_sense_id"":null}]","[{""text"":""way over budget"",""source"":null,""scope"":""synset""},{""text"":""way off base"",""source"":null,""scope"":""synset""},{""text"":""the other side of the hill is right smart steeper than the side we are on"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-way-r"",""written_form"":""way"",""source_pos"":""r""},{""lexical_entry_id"":""oewn-right_smart-r"",""written_form"":""right smart"",""source_pos"":""r""}]",unreviewed
81,find,81,oewn:2025:oewn-find__1.09.00..,oewn:oewn-find__1.09.00..,oewn-find__1.09.00..,oewn-05816226-n,i67404,oewn-find-n,find,n,n,noun,false,56693,1,false,noun.cognition,"[{""text"":""a productive insight"",""source_sense_id"":null}]",[],[],"[{""value"":""faɪnd"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-discovery-n"",""written_form"":""discovery"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-breakthrough-n"",""written_form"":""breakthrough"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-find-n"",""written_form"":""find"",""source_pos"":""n""}]",unreviewed
81,find,81,oewn:2025:oewn-find__1.04.00..,oewn:oewn-find__1.04.00..,oewn-find__1.04.00..,oewn-00043933-n,i35636,oewn-find-n,find,n,n,noun,false,56693,2,false,noun.act,"[{""text"":""the act of discovering something"",""source_sense_id"":null}]",[],[],"[{""value"":""faɪnd"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-discovery-n"",""written_form"":""discovery"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-find-n"",""written_form"":""find"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-uncovering-n"",""written_form"":""uncovering"",""source_pos"":""n""}]",unreviewed
81,find,81,oewn:2025:oewn-find__2.40.02..,oewn:oewn-find__2.40.02..,oewn-find__2.40.02..,oewn-02253273-v,i32979,oewn-find-v,find,v,v,verb,false,56694,1,false,verb.possession,"[{""text"":""come upon, as if by accident; meet with"",""source_sense_id"":null}]","[{""text"":""We find this idea in Plato"",""source"":null,""scope"":""synset""},{""text"":""I happened upon the most wonderful bakery not very far from here"",""source"":null,""scope"":""synset""},{""text"":""She chanced upon an interesting book in the bookstore the other day"",""source"":null,""scope"":""synset""}]","[""found""]","[{""value"":""faɪnd"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-find-v"",""written_form"":""find"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-happen-v"",""written_form"":""happen"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-chance-v"",""written_form"":""chance"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-bump-v"",""written_form"":""bump"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-encounter-v"",""written_form"":""encounter"",""source_pos"":""v""}]",unreviewed
81,find,81,oewn:2025:oewn-find__2.39.02..,oewn:oewn-find__2.39.02..,oewn-find__2.39.02..,oewn-02158938-v,i32526,oewn-find-v,find,v,v,verb,false,56694,2,false,verb.perception,"[{""text"":""discover or determine the existence, presence, or fact of by perception with the eyes"",""source_sense_id"":null}]","[{""text"":""She detected high levels of lead in her drinking water"",""source"":null,""scope"":""synset""},{""text"":""We found traces of lead in the paint"",""source"":null,""scope"":""synset""}]","[""found""]","[{""value"":""faɪnd"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-detect-v"",""written_form"":""detect"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-observe-v"",""written_form"":""observe"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-find-v"",""written_form"":""find"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-discover-v"",""written_form"":""discover"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-notice-v"",""written_form"":""notice"",""source_pos"":""v""}]",unreviewed
81,find,81,oewn:2025:oewn-find__2.40.00..,oewn:oewn-find__2.40.00..,oewn-find__2.40.00..,oewn-02290474-v,i33162,oewn-find-v,find,v,v,verb,false,56694,3,false,verb.possession,"[{""text"":""come upon after searching; find the location of something that was missed or lost"",""source_sense_id"":null}]","[{""text"":""Did you find your glasses?"",""source"":null,""scope"":""synset""},{""text"":""I cannot find my gloves!"",""source"":null,""scope"":""synset""}]","[""found""]","[{""value"":""faɪnd"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-find-v"",""written_form"":""find"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-regain-v"",""written_form"":""regain"",""source_pos"":""v""}]",unreviewed
81,find,81,oewn:2025:oewn-find__2.32.00..,oewn:oewn-find__2.32.00..,oewn-find__2.32.00..,oewn-00920843-v,i26207,oewn-find-v,find,v,v,verb,false,56694,4,false,verb.communication,"[{""text"":""establish after a calculation, investigation, experiment, survey, or study"",""source_sense_id"":null}]","[{""text"":""find the product of two numbers"",""source"":null,""scope"":""synset""},{""text"":""The physicist who found the elusive particle won the Nobel Prize"",""source"":null,""scope"":""synset""}]","[""found""]","[{""value"":""faɪnd"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-determine-v"",""written_form"":""determine"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-find-v"",""written_form"":""find"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-find_out-v"",""written_form"":""find out"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-ascertain-v"",""written_form"":""ascertain"",""source_pos"":""v""}]",unreviewed
81,find,81,oewn:2025:oewn-find__2.31.10..,oewn:oewn-find__2.31.10..,oewn-find__2.31.10..,oewn-00717144-v,i25279,oewn-find-v,find,v,v,verb,false,56694,5,false,verb.cognition,"[{""text"":""come to believe on the basis of emotion, intuitions, or indefinite grounds"",""source_sense_id"":null}]","[{""text"":""I feel that he doesn't like me"",""source"":null,""scope"":""synset""},{""text"":""I find him to be obnoxious"",""source"":null,""scope"":""synset""},{""text"":""I found the movie rather entertaining"",""source"":null,""scope"":""synset""}]","[""found""]","[{""value"":""faɪnd"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-find-v"",""written_form"":""find"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-feel-v"",""written_form"":""feel"",""source_pos"":""v""}]",unreviewed
81,find,81,oewn:2025:oewn-find__2.39.01..,oewn:oewn-find__2.39.01..,oewn-find__2.39.01..,oewn-02133338-v,i32401,oewn-find-v,find,v,v,verb,false,56694,6,false,verb.perception,"[{""text"":""perceive or be contemporaneous with"",""source_sense_id"":null}]","[{""text"":""We found Republicans winning the offices"",""source"":null,""scope"":""synset""},{""text"":""You'll see a lot of cheating in this school"",""source"":null,""scope"":""synset""},{""text"":""The 1960's saw the rebellion of the younger generation against established traditions"",""source"":null,""scope"":""synset""},{""text"":""I want to see results"",""source"":null,""scope"":""synset""}]","[""found""]","[{""value"":""faɪnd"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-witness-v"",""written_form"":""witness"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-find-v"",""written_form"":""find"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-see-v"",""written_form"":""see"",""source_pos"":""v""}]",unreviewed
81,find,81,oewn:2025:oewn-find__2.40.01..,oewn:oewn-find__2.40.01..,oewn-find__2.40.01..,oewn-02218118-v,i32811,oewn-find-v,find,v,v,verb,false,56694,7,false,verb.possession,"[{""text"":""get something or somebody for a specific purpose"",""source_sense_id"":null}]","[{""text"":""I found this gadget that will serve as a bottle opener"",""source"":null,""scope"":""synset""},{""text"":""I got hold of these tools to fix our plumbing"",""source"":null,""scope"":""synset""},{""text"":""The chairman got hold of a secretary on Friday night to type the urgent letter"",""source"":null,""scope"":""synset""}]","[""found""]","[{""value"":""faɪnd"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-line_up-v"",""written_form"":""line up"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-get_hold-v"",""written_form"":""get hold"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-come_up-v"",""written_form"":""come up"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-find-v"",""written_form"":""find"",""source_pos"":""v""}]",unreviewed
81,find,81,oewn:2025:oewn-find__2.36.00..,oewn:oewn-find__2.36.00..,oewn-find__2.36.00..,oewn-01641524-v,i29932,oewn-find-v,find,v,v,verb,false,56694,8,false,verb.creation,"[{""text"":""make a discovery, make a new finding"",""source_sense_id"":null}]","[{""text"":""Roentgen discovered X-rays"",""source"":null,""scope"":""synset""},{""text"":""Physicists believe they found a new elementary particle"",""source"":null,""scope"":""synset""}]","[""found""]","[{""value"":""faɪnd"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-discover-v"",""written_form"":""discover"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-find-v"",""written_form"":""find"",""source_pos"":""v""}]",unreviewed
81,find,81,oewn:2025:oewn-find__2.40.03..,oewn:oewn-find__2.40.03..,oewn-find__2.40.03..,oewn-02217057-v,i32806,oewn-find-v,find,v,v,verb,false,56694,9,false,verb.possession,"[{""text"":""obtain through effort or management"",""source_sense_id"":null}]","[{""text"":""She found the time and energy to take care of her aging parents"",""source"":null,""scope"":""synset""},{""text"":""We found the money to send our sons to college"",""source"":null,""scope"":""synset""}]","[""found""]","[{""value"":""faɪnd"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-find-v"",""written_form"":""find"",""source_pos"":""v""}]",unreviewed
81,find,81,oewn:2025:oewn-find__2.32.01..,oewn:oewn-find__2.32.01..,oewn-find__2.32.01..,oewn-00974031-v,i26452,oewn-find-v,find,v,v,verb,false,56694,10,false,verb.communication,"[{""text"":""decide on and make a declaration about"",""source_sense_id"":null}]","[{""text"":""find someone guilty"",""source"":null,""scope"":""synset""}]","[""found""]","[{""value"":""faɪnd"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-rule-v"",""written_form"":""rule"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-find-v"",""written_form"":""find"",""source_pos"":""v""}]",unreviewed
81,find,81,oewn:2025:oewn-find__2.30.00..,oewn:oewn-find__2.30.00..,oewn-find__2.30.00..,oewn-00523831-v,i24333,oewn-find-v,find,v,v,verb,false,56694,11,false,verb.change,"[{""text"":""receive a specified treatment (abstract)"",""source_sense_id"":null}]","[{""text"":""These aspects of civilization do not find expression or receive an interpretation"",""source"":null,""scope"":""synset""},{""text"":""His movie received a good review"",""source"":null,""scope"":""synset""},{""text"":""I got nothing but trouble for my good intentions"",""source"":null,""scope"":""synset""}]","[""found""]","[{""value"":""faɪnd"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-receive-v"",""written_form"":""receive"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-get-v"",""written_form"":""get"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-find-v"",""written_form"":""find"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-obtain-v"",""written_form"":""obtain"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-incur-v"",""written_form"":""incur"",""source_pos"":""v""}]",unreviewed
81,find,81,oewn:2025:oewn-find__2.39.05..,oewn:oewn-find__2.39.05..,oewn-find__2.39.05..,oewn-02202295-v,i32745,oewn-find-v,find,v,v,verb,false,56694,12,false,verb.perception,"[{""text"":""perceive oneself to be in a certain condition or place"",""source_sense_id"":null}]","[{""text"":""I found myself in a difficult situation"",""source"":null,""scope"":""synset""},{""text"":""When he woke up, he found himself in a hospital room"",""source"":null,""scope"":""synset""}]","[""found""]","[{""value"":""faɪnd"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-find-v"",""written_form"":""find"",""source_pos"":""v""}]",unreviewed
81,find,81,oewn:2025:oewn-find__2.40.15..,oewn:oewn-find__2.40.15..,oewn-find__2.40.15..,oewn-02252785-v,i32977,oewn-find-v,find,v,v,verb,false,56694,13,false,verb.possession,"[{""text"":""get or find back; recover the use of"",""source_sense_id"":null}]","[{""text"":""She regained control of herself"",""source"":null,""scope"":""synset""},{""text"":""She found her voice and replied quickly"",""source"":null,""scope"":""synset""}]","[""found""]","[{""value"":""faɪnd"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-recover-v-1"",""written_form"":""recover"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-retrieve-v"",""written_form"":""retrieve"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-find-v"",""written_form"":""find"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-regain-v"",""written_form"":""regain"",""source_pos"":""v""}]",unreviewed
81,find,81,oewn:2025:oewn-find__2.38.10..,oewn:oewn-find__2.38.10..,oewn-find__2.38.10..,oewn-02025505-v,i31847,oewn-find-v,find,v,v,verb,false,56694,14,false,verb.motion,"[{""text"":""succeed in reaching; arrive at"",""source_sense_id"":null}]","[{""text"":""The arrow found its mark"",""source"":null,""scope"":""synset""}]","[""found""]","[{""value"":""faɪnd"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-find-v"",""written_form"":""find"",""source_pos"":""v""}]",unreviewed
81,find,81,oewn:2025:oewn-find__2.30.13..,oewn:oewn-find__2.30.13..,oewn-find__2.30.13..,oewn-00251577-v,i22971,oewn-find-v,find,v,v,verb,false,56694,15,false,verb.change,"[{""text"":""accept and make use of one's personality, abilities, and situation"",""source_sense_id"":null}]","[{""text"":""My son went to Berkeley to find himself"",""source"":null,""scope"":""synset""}]","[""found""]","[{""value"":""faɪnd"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-find_oneself-v"",""written_form"":""find oneself"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-find-v"",""written_form"":""find"",""source_pos"":""v""}]",unreviewed
82,over,82,oewn:2025:oewn-over__5.00.01.finished.01,oewn:oewn-over__5.00.01.finished.01,oewn-over__5.00.01.finished.01,oewn-01006696-s,i5493,oewn-over-a,over,a,s,adjective_satellite,true,90461,1,false,adj.all,"[{""text"":""having come or been brought to a conclusion"",""source_sense_id"":null}]","[{""text"":""the harvesting was complete"",""source"":null,""scope"":""synset""},{""text"":""the affair is over, ended, finished"",""source"":null,""scope"":""synset""},{""text"":""the abruptly terminated interview"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-complete-a"",""written_form"":""complete"",""source_pos"":""a""},{""lexical_entry_id"":""oewn-concluded-a"",""written_form"":""concluded"",""source_pos"":""a""},{""lexical_entry_id"":""oewn-ended-a"",""written_form"":""ended"",""source_pos"":""a""},{""lexical_entry_id"":""oewn-over-a"",""written_form"":""over"",""source_pos"":""a""},{""lexical_entry_id"":""oewn-all_over-a"",""written_form"":""all over"",""source_pos"":""a""},{""lexical_entry_id"":""oewn-terminated-a"",""written_form"":""terminated"",""source_pos"":""a""}]",unreviewed
82,over,82,oewn:2025:oewn-over__1.28.00..,oewn:oewn-over__1.28.00..,oewn-over__1.28.00..,oewn-15283505-n,i117430,oewn-over-n,over,n,n,noun,false,90466,1,false,noun.time,"[{""text"":""(cricket) the division of play during which six balls are bowled at the batsman by one player from the other team from the same end of the pitch"",""source_sense_id"":null}]",[],[],[],"[{""lexical_entry_id"":""oewn-over-n"",""written_form"":""over"",""source_pos"":""n""}]",unreviewed
82,over,82,oewn:2025:oewn-over__4.02.01..,oewn:oewn-over__4.02.01..,oewn-over__4.02.01..,oewn-00228167-r,i19697,oewn-over-r,over,r,r,adverb,false,90467,1,false,adv.all,"[{""text"":""at or to a point across intervening space etc."",""source_sense_id"":null}]","[{""text"":""come over and see us some time"",""source"":null,""scope"":""synset""},{""text"":""over there"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-over-r"",""written_form"":""over"",""source_pos"":""r""}]",unreviewed
82,over,82,oewn:2025:oewn-over__4.02.02..,oewn:oewn-over__4.02.02..,oewn-over__4.02.02..,oewn-00228294-r,i19698,oewn-over-r,over,r,r,adverb,false,90467,2,false,adv.all,"[{""text"":""throughout an area"",""source_sense_id"":null}]","[{""text"":""he is known the world over"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-over-r"",""written_form"":""over"",""source_pos"":""r""}]",unreviewed
82,over,82,oewn:2025:oewn-over__4.02.00..,oewn:oewn-over__4.02.00..,oewn-over__4.02.00..,oewn-00228075-r,i19696,oewn-over-r,over,r,r,adverb,false,90467,3,false,adv.all,"[{""text"":""throughout a period of time"",""source_sense_id"":null}]","[{""text"":""stay over the weekend"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-over-r"",""written_form"":""over"",""source_pos"":""r""},{""lexical_entry_id"":""oewn-o-ap-er-r"",""written_form"":""o'er"",""source_pos"":""r""}]",unreviewed
82,over,82,oewn:2025:oewn-over__4.02.04..,oewn:oewn-over__4.02.04..,oewn-over__4.02.04..,oewn-00228375-r,i19699,oewn-over-r,over,r,r,adverb,false,90467,4,false,adv.all,"[{""text"":""beyond the top or upper surface or edge; forward from an upright position"",""source_sense_id"":null}]","[{""text"":""a roof that hangs over"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-over-r"",""written_form"":""over"",""source_pos"":""r""}]",unreviewed
82,over,82,oewn:2025:oewn-over__4.02.05..,oewn:oewn-over__4.02.05..,oewn-over__4.02.05..,oewn-00199469-r,i19506,oewn-over-r,over,r,r,adverb,false,90467,5,false,adv.all,"[{""text"":""over the entire area"",""source_sense_id"":null}]","[{""text"":""the wallpaper was covered all over with flowers"",""source"":null,""scope"":""synset""},{""text"":""she ached all over"",""source"":null,""scope"":""synset""},{""text"":""everything was dusted over with a fine layer of soot"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-all_over-r"",""written_form"":""all over"",""source_pos"":""r""},{""lexical_entry_id"":""oewn-over-r"",""written_form"":""over"",""source_pos"":""r""}]",unreviewed
